id_nota,id_matricula,tipo_avaliacao,valor_nota
14981,3703,P1,5.6
14982,3703,P2,5.8
14983,2629,P1,9.4
14984,2629,P2,9.3
14985,5305,P1,8.3
14986,5305,P2,7.5
14987,916,P1,6.6
14988,916,P2,6.2
14989,4682,P1,5.7
14990,4682,P2,5.7
14991,8146,P1,5.8
14992,8146,P2,5.8
14993,3312,P1,7.5
14994,3312,P2,6.4
14995,3719,P1,5.9
14996,3719,P2,8.8
14997,8438,P1,7.4
14998,8438,P2,9.0
14999,3943,P1,6.9
15000,3943,P2,4.9
15001,9023,P1,4.4
15002,9023,P2,7.8
15003,3170,P1,3.5
15004,3170,P2,5.8
15005,7848,P1,4.8
15006,7848,P2,8.4
15007,9563,P1,7.8
15008,9563,P2,7.5
15009,1318,P1,3.1
15010,1318,P2,6.1
15011,1840,P1,8.3
15012,1840,P2,8.7
15013,6530,P1,9.2
15014,6530,P2,4.6
15015,9765,P1,7.1
15016,9765,P2,7.9
15017,4495,P1,6.5
15018,4495,P2,5.5
15019,6452,P1,5.8
15020,6452,P2,6.7
15021,3303,P1,7.3
15022,3303,P2,8.8
15023,154,P1,4.5
15024,154,P2,7.8
15025,3984,P1,8.2
15026,3984,P2,7.8
15027,3763,P1,8.3
15028,3763,P2,9.1
15029,4536,P1,4.8
15030,4536,P2,9.0
15031,1765,P1,6.8
15032,1765,P2,7.3
15033,6542,P1,5.6
15034,6542,P2,4.8
15035,622,P1,8.6
15036,622,P2,4.8
15037,2504,P1,8.7
15038,2504,P2,9.1
15039,8631,P1,9.2
15040,8631,P2,6.9
15041,5096,P1,5.9
15042,5096,P2,8.5
15043,1099,P1,5.1
15044,1099,P2,10.0
15045,8321,P1,9.3
15046,8321,P2,8.3
15047,7214,P1,5.4
15048,7214,P2,5.3
15049,5768,P1,8.3
15050,5768,P2,7.3
15051,6335,P1,5.3
15052,6335,P2,7.6
15053,4758,P1,9.4
15054,4758,P2,6.1
15055,1368,P1,3.6
15056,1368,P2,6.0
15057,2083,P1,9.2
15058,2083,P2,9.1
15059,9542,P1,6.8
15060,9542,P2,8.1
15061,1187,P1,9.2
15062,1187,P2,9.3
15063,5244,P1,3.6
15064,5244,P2,7.9
15065,6618,P1,9.3
15066,6618,P2,8.0
15067,4542,P1,4.4
15068,4542,P2,5.0
15069,3882,P1,7.7
15070,3882,P2,9.7
15071,2581,P1,9.0
15072,2581,P2,5.8
15073,534,P1,3.2
15074,534,P2,8.5
15075,8997,P1,3.2
15076,8997,P2,5.1
15077,6869,P1,3.9
15078,6869,P2,7.7
15079,3173,P1,5.0
15080,3173,P2,6.8
15081,7566,P1,5.1
15082,7566,P2,6.2
15083,1766,P1,3.3
15084,1766,P2,6.9
15085,464,P1,5.0
15086,464,P2,7.5
15087,6089,P1,8.8
15088,6089,P2,8.6
15089,1101,P1,4.5
15090,1101,P2,6.6
15091,8961,P1,6.6
15092,8961,P2,9.3
15093,5950,P1,8.1
15094,5950,P2,4.6
15095,9091,P1,8.7
15096,9091,P2,5.5
15097,5120,P1,9.4
15098,5120,P2,4.0
15099,7948,P1,8.3
15100,7948,P2,8.7
15101,571,P1,5.3
15102,571,P2,5.7
15103,9741,P1,9.1
15104,9741,P2,9.0
15105,7959,P1,6.6
15106,7959,P2,6.6
15107,799,P1,8.3
15108,799,P2,8.2
15109,1545,P1,9.1
15110,1545,P2,7.4
15111,391,P1,7.5
15112,391,P2,8.0
15113,2469,P1,4.2
15114,2469,P2,6.4
15115,7142,P1,6.8
15116,7142,P2,5.6
15117,409,P1,5.9
15118,409,P2,9.9
15119,1877,P1,4.5
15120,1877,P2,4.2
15121,4461,P1,8.8
15122,4461,P2,9.7
15123,7243,P1,3.2
15124,7243,P2,5.6
15125,6079,P1,6.2
15126,6079,P2,9.1
15127,1579,P1,8.1
15128,1579,P2,8.7
15129,765,P1,6.2
15130,765,P2,6.3
15131,146,P1,8.3
15132,146,P2,7.8
15133,5883,P1,4.2
15134,5883,P2,5.8
15135,4792,P1,9.3
15136,4792,P2,9.1
15137,7177,P1,7.7
15138,7177,P2,9.3
15139,9491,P1,6.3
15140,9491,P2,4.8
15141,7064,P1,7.0
15142,7064,P2,5.6
15143,9786,P1,3.8
15144,9786,P2,8.4
15145,5792,P1,3.4
15146,5792,P2,8.5
15147,1039,P1,6.2
15148,1039,P2,4.1
15149,5745,P1,3.5
15150,5745,P2,7.2
15151,1519,P1,7.0
15152,1519,P2,6.5
15153,6296,P1,8.7
15154,6296,P2,8.9
15155,9980,P1,3.9
15156,9980,P2,6.2
15157,4451,P1,8.2
15158,4451,P2,7.4
15159,2155,P1,3.3
15160,2155,P2,4.0
15161,638,P1,9.4
15162,638,P2,9.5
15163,1481,P1,7.7
15164,1481,P2,4.4
15165,4123,P1,9.3
15166,4123,P2,9.5
15167,4427,P1,5.7
15168,4427,P2,4.8
15169,6722,P1,3.9
15170,6722,P2,7.5
15171,6760,P1,9.4
15172,6760,P2,8.6
15173,4150,P1,3.3
15174,4150,P2,6.5
15175,3687,P1,5.2
15176,3687,P2,9.6
15177,3334,P1,3.1
15178,3334,P2,5.5
15179,4213,P1,7.6
15180,4213,P2,8.7
15181,8018,P1,3.9
15182,8018,P2,8.5
15183,3541,P1,9.2
15184,3541,P2,5.4
15185,9865,P1,8.8
15186,9865,P2,5.2
15187,7355,P1,3.8
15188,7355,P2,9.6
15189,218,P1,7.8
15190,218,P2,8.0
15191,2827,P1,5.0
15192,2827,P2,8.6
15193,8544,P1,4.8
15194,8544,P2,7.3
15195,5114,P1,8.9
15196,5114,P2,9.5
15197,7408,P1,8.5
15198,7408,P2,6.4
15199,4413,P1,7.4
15200,4413,P2,5.2
15201,5617,P1,4.0
15202,5617,P2,8.3
15203,2168,P1,5.7
15204,2168,P2,4.4
15205,4226,P1,8.9
15206,4226,P2,8.4
15207,6211,P1,4.8
15208,6211,P2,9.3
15209,3110,P1,7.4
15210,3110,P2,8.6
15211,4576,P1,6.1
15212,4576,P2,7.7
15213,7962,P1,8.8
15214,7962,P2,4.6
15215,7508,P1,4.1
15216,7508,P2,9.5
15217,9413,P1,4.1
15218,9413,P2,8.4
15219,2705,P1,9.0
15220,2705,P2,9.5
15221,1493,P1,4.0
15222,1493,P2,9.1
15223,1746,P1,6.1
15224,1746,P2,5.4
15225,5751,P1,8.7
15226,5751,P2,6.9
15227,3391,P1,8.2
15228,3391,P2,8.4
15229,6853,P1,5.3
15230,6853,P2,4.0
15231,3106,P1,7.4
15232,3106,P2,8.8
15233,7741,P1,7.5
15234,7741,P2,7.2
15235,8622,P1,5.0
15236,8622,P2,9.1
15237,8170,P1,9.4
15238,8170,P2,4.4
15239,5129,P1,8.6
15240,5129,P2,6.6
15241,314,P1,3.3
15242,314,P2,7.3
15243,646,P1,5.4
15244,646,P2,8.5
15245,2146,P1,7.1
15246,2146,P2,5.9
15247,9538,P1,4.2
15248,9538,P2,8.1
15249,9763,P1,7.3
15250,9763,P2,9.9
15251,9281,P1,3.4
15252,9281,P2,8.6
15253,6005,P1,8.9
15254,6005,P2,4.7
15255,8889,P1,6.3
15256,8889,P2,7.5
15257,9796,P1,7.3
15258,9796,P2,5.9
15259,5713,P1,3.0
15260,5713,P2,8.2
15261,172,P1,5.4
15262,172,P2,9.7
15263,4366,P1,8.3
15264,4366,P2,8.2
15265,8456,P1,8.9
15266,8456,P2,7.6
15267,9447,P1,5.2
15268,9447,P2,5.2
15269,1539,P1,8.9
15270,1539,P2,8.5
15271,9790,P1,8.6
15272,9790,P2,8.4
15273,2522,P1,4.3
15274,2522,P2,7.8
15275,2933,P1,9.4
15276,2933,P2,9.8
15277,6365,P1,5.8
15278,6365,P2,4.0
15279,1844,P1,7.8
15280,1844,P2,7.8
15281,1569,P1,7.5
15282,1569,P2,5.9
15283,8935,P1,8.6
15284,8935,P2,5.5
15285,6080,P1,9.0
15286,6080,P2,6.8
15287,3345,P1,4.8
15288,3345,P2,9.2
15289,3266,P1,4.0
15290,3266,P2,4.9
15291,9607,P1,7.8
15292,9607,P2,4.1
15293,4267,P1,5.2
15294,4267,P2,8.9
15295,7703,P1,9.4
15296,7703,P2,6.9
15297,3368,P1,4.6
15298,3368,P2,7.8
15299,3626,P1,3.2
15300,3626,P2,7.1
15301,4425,P1,5.4
15302,4425,P2,8.2
15303,4357,P1,9.4
15304,4357,P2,8.6
15305,8781,P1,5.6
15306,8781,P2,4.3
15307,8813,P1,9.1
15308,8813,P2,5.2
15309,6358,P1,8.1
15310,6358,P2,9.4
15311,5443,P1,6.0
15312,5443,P2,9.0
15313,1430,P1,6.5
15314,1430,P2,9.9
15315,4022,P1,3.5
15316,4022,P2,6.6
15317,6909,P1,6.2
15318,6909,P2,10.0
15319,8798,P1,8.0
15320,8798,P2,8.6
15321,9713,P1,4.5
15322,9713,P2,6.0
15323,8519,P1,6.9
15324,8519,P2,8.4
15325,7273,P1,7.9
15326,7273,P2,7.6
15327,1421,P1,7.2
15328,1421,P2,6.3
15329,6387,P1,8.0
15330,6387,P2,5.2
15331,5113,P1,7.2
15332,5113,P2,9.9
15333,8145,P1,4.9
15334,8145,P2,4.3
15335,2999,P1,8.5
15336,2999,P2,6.3
15337,7444,P1,5.8
15338,7444,P2,6.6
15339,1452,P1,9.0
15340,1452,P2,5.4
15341,1036,P1,8.3
15342,1036,P2,8.3
15343,6945,P1,8.1
15344,6945,P2,7.1
15345,5635,P1,7.4
15346,5635,P2,9.5
15347,1906,P1,4.2
15348,1906,P2,4.8
15349,3044,P1,8.2
15350,3044,P2,7.5
15351,7985,P1,4.1
15352,7985,P2,6.5
15353,8750,P1,9.1
15354,8750,P2,6.1
15355,782,P1,7.9
15356,782,P2,9.5
15357,6251,P1,9.0
15358,6251,P2,8.2
15359,4776,P1,8.6
15360,4776,P2,6.8
15361,2164,P1,9.0
15362,2164,P2,4.2
15363,6094,P1,7.1
15364,6094,P2,4.6
15365,9847,P1,7.1
15366,9847,P2,7.6
15367,1057,P1,8.2
15368,1057,P2,9.3
15369,707,P1,8.0
15370,707,P2,4.8
15371,7799,P1,3.5
15372,7799,P2,6.5
15373,5740,P1,4.1
15374,5740,P2,5.4
15375,2897,P1,8.1
15376,2897,P2,7.3
15377,1978,P1,8.9
15378,1978,P2,9.6
15379,2795,P1,5.2
15380,2795,P2,6.7
15381,9387,P1,6.7
15382,9387,P2,8.9
15383,6987,P1,8.8
15384,6987,P2,8.9
15385,6770,P1,7.1
15386,6770,P2,4.9
15387,196,P1,4.6
15388,196,P2,7.9
15389,5226,P1,9.0
15390,5226,P2,4.5
15391,9866,P1,7.8
15392,9866,P2,4.3
15393,5040,P1,3.0
15394,5040,P2,8.1
15395,7928,P1,7.9
15396,7928,P2,7.1
15397,6771,P1,8.6
15398,6771,P2,9.6
15399,1915,P1,4.6
15400,1915,P2,5.5
15401,2431,P1,3.7
15402,2431,P2,6.0
15403,348,P1,4.3
15404,348,P2,9.8
15405,9679,P1,7.2
15406,9679,P2,5.0
15407,8194,P1,4.1
15408,8194,P2,9.0
15409,7813,P1,6.1
15410,7813,P2,8.1
15411,1345,P1,6.4
15412,1345,P2,5.5
15413,1921,P1,7.9
15414,1921,P2,7.1
15415,8923,P1,5.4
15416,8923,P2,7.9
15417,4611,P1,4.4
15418,4611,P2,9.6
15419,4355,P1,7.2
15420,4355,P2,6.9
15421,4664,P1,4.1
15422,4664,P2,4.1
15423,1838,P1,4.6
15424,1838,P2,5.9
15425,4525,P1,4.3
15426,4525,P2,5.4
15427,8115,P1,6.7
15428,8115,P2,5.9
15429,6102,P1,5.6
15430,6102,P2,8.8
15431,3211,P1,6.2
15432,3211,P2,9.3
15433,914,P1,7.2
15434,914,P2,4.3
15435,9780,P1,8.1
15436,9780,P2,9.3
15437,4189,P1,5.5
15438,4189,P2,7.0
15439,1527,P1,6.1
15440,1527,P2,6.3
15441,7695,P1,9.2
15442,7695,P2,4.9
15443,6133,P1,8.8
15444,6133,P2,7.9
15445,8756,P1,7.7
15446,8756,P2,9.1
15447,4094,P1,7.6
15448,4094,P2,8.1
15449,4597,P1,7.2
15450,4597,P2,5.6
15451,9931,P1,6.2
15452,9931,P2,9.3
15453,274,P1,6.1
15454,274,P2,6.7
15455,4520,P1,6.8
15456,4520,P2,7.5
15457,8509,P1,5.6
15458,8509,P2,9.8
15459,8965,P1,7.2
15460,8965,P2,8.9
15461,9079,P1,4.0
15462,9079,P2,7.0
15463,4313,P1,7.3
15464,4313,P2,4.6
15465,3600,P1,8.7
15466,3600,P2,6.0
15467,6928,P1,5.4
15468,6928,P2,4.8
15469,9843,P1,7.6
15470,9843,P2,5.0
15471,3166,P1,6.6
15472,3166,P2,5.5
15473,3770,P1,9.2
15474,3770,P2,9.9
15475,3135,P1,8.4
15476,3135,P2,7.4
15477,7232,P1,3.1
15478,7232,P2,9.7
15479,132,P1,3.6
15480,132,P2,5.5
15481,3336,P1,9.2
15482,3336,P2,4.7
15483,1748,P1,8.6
15484,1748,P2,8.3
15485,2343,P1,7.7
15486,2343,P2,6.9
15487,658,P1,4.3
15488,658,P2,6.3
15489,5035,P1,4.6
15490,5035,P2,8.1
15491,7627,P1,8.5
15492,7627,P2,4.7
15493,2604,P1,4.9
15494,2604,P2,8.3
15495,9961,P1,4.6
15496,9961,P2,5.7
15497,7553,P1,8.9
15498,7553,P2,9.4
15499,4207,P1,7.2
15500,4207,P2,6.2
15501,1705,P1,7.5
15502,1705,P2,4.7
15503,4733,P1,7.5
15504,4733,P2,8.1
15505,2516,P1,4.9
15506,2516,P2,5.4
15507,4653,P1,9.2
15508,4653,P2,9.7
15509,6956,P1,4.7
15510,6956,P2,8.5
15511,3619,P1,5.7
15512,3619,P2,6.0
15513,2477,P1,8.6
15514,2477,P2,4.3
15515,5528,P1,4.8
15516,5528,P2,9.4
15517,6774,P1,3.2
15518,6774,P2,9.1
15519,2033,P1,8.6
15520,2033,P2,6.5
15521,4961,P1,9.3
15522,4961,P2,9.3
15523,7753,P1,6.7
15524,7753,P2,6.1
15525,6766,P1,4.1
15526,6766,P2,4.1
15527,2484,P1,3.7
15528,2484,P2,4.8
15529,1963,P1,9.4
15530,1963,P2,9.7
15531,3945,P1,3.8
15532,3945,P2,8.6
15533,1442,P1,7.4
15534,1442,P2,9.2
15535,9438,P1,8.2
15536,9438,P2,6.4
15537,7611,P1,8.8
15538,7611,P2,9.9
15539,7206,P1,4.2
15540,7206,P2,7.7
15541,7850,P1,8.5
15542,7850,P2,4.4
15543,620,P1,6.1
15544,620,P2,7.1
15545,3262,P1,7.5
15546,3262,P2,9.3
15547,1468,P1,8.6
15548,1468,P2,7.0
15549,3054,P1,9.4
15550,3054,P2,4.8
15551,2602,P1,8.2
15552,2602,P2,7.6
15553,4825,P1,9.0
15554,4825,P2,8.4
15555,4423,P1,6.9
15556,4423,P2,8.6
15557,508,P1,7.5
15558,508,P2,7.0
15559,5934,P1,8.5
15560,5934,P2,6.4
15561,2686,P1,7.6
15562,2686,P2,8.0
15563,9058,P1,6.1
15564,9058,P2,4.2
15565,5797,P1,9.1
15566,5797,P2,7.9
15567,9574,P1,8.0
15568,9574,P2,8.3
15569,8440,P1,6.0
15570,8440,P2,8.8
15571,6578,P1,3.7
15572,6578,P2,6.8
15573,2842,P1,3.9
15574,2842,P2,6.8
15575,1139,P1,5.9
15576,1139,P2,9.5
15577,7276,P1,4.8
15578,7276,P2,9.6
15579,6866,P1,3.1
15580,6866,P2,4.5
15581,1801,P1,8.7
15582,1801,P2,7.3
15583,1788,P1,8.6
15584,1788,P2,4.9
15585,6445,P1,9.0
15586,6445,P2,4.4
15587,9176,P1,4.6
15588,9176,P2,9.6
15589,7650,P1,4.2
15590,7650,P2,8.0
15591,3838,P1,4.1
15592,3838,P2,4.6
15593,2229,P1,3.7
15594,2229,P2,7.9
15595,910,P1,8.9
15596,910,P2,7.9
15597,3281,P1,7.3
15598,3281,P2,9.0
15599,3680,P1,3.9
15600,3680,P2,6.0
15601,344,P1,5.9
15602,344,P2,4.2
15603,6642,P1,3.4
15604,6642,P2,8.3
15605,436,P1,8.8
15606,436,P2,5.6
15607,3377,P1,6.4
15608,3377,P2,5.6
15609,5060,P1,7.2
15610,5060,P2,6.6
15611,1760,P1,5.0
15612,1760,P2,8.2
15613,3726,P1,4.7
15614,3726,P2,5.7
15615,7368,P1,8.3
15616,7368,P2,7.6
15617,455,P1,8.3
15618,455,P2,4.7
15619,1985,P1,8.6
15620,1985,P2,6.5
15621,357,P1,4.5
15622,357,P2,4.6
15623,9139,P1,5.0
15624,9139,P2,9.0
15625,8061,P1,6.8
15626,8061,P2,7.4
15627,8943,P1,7.9
15628,8943,P2,9.6
15629,2545,P1,8.7
15630,2545,P2,9.9
15631,5197,P1,5.6
15632,5197,P2,5.8
15633,8524,P1,8.4
15634,8524,P2,6.4
15635,5805,P1,7.4
15636,5805,P2,10.0
15637,223,P1,4.7
15638,223,P2,6.2
15639,8205,P1,4.2
15640,8205,P2,8.3
15641,2900,P1,6.9
15642,2900,P2,4.7
15643,3832,P1,8.8
15644,3832,P2,5.8
15645,4984,P1,4.5
15646,4984,P2,9.2
15647,5386,P1,5.6
15648,5386,P2,6.6
15649,9539,P1,7.5
15650,9539,P2,7.9
15651,1372,P1,3.6
15652,1372,P2,4.5
15653,6888,P1,6.0
15654,6888,P2,4.6
15655,2574,P1,6.6
15656,2574,P2,9.4
15657,3643,P1,8.2
15658,3643,P2,4.5
15659,7288,P1,7.9
15660,7288,P2,7.6
15661,5558,P1,8.7
15662,5558,P2,9.5
15663,2416,P1,6.7
15664,2416,P2,5.3
15665,6134,P1,6.7
15666,6134,P2,5.5
15667,7711,P1,5.9
15668,7711,P2,8.2
15669,6969,P1,5.6
15670,6969,P2,5.1
15671,9726,P1,4.9
15672,9726,P2,4.7
15673,1593,P1,7.0
15674,1593,P2,4.8
15675,4177,P1,4.5
15676,4177,P2,4.5
15677,8010,P1,5.1
15678,8010,P2,9.0
15679,6388,P1,3.0
15680,6388,P2,5.1
15681,4181,P1,3.3
15682,4181,P2,6.9
15683,1507,P1,6.6
15684,1507,P2,4.3
15685,3599,P1,9.4
15686,3599,P2,9.0
15687,4179,P1,5.2
15688,4179,P2,6.2
15689,7590,P1,7.7
15690,7590,P2,5.3
15691,5382,P1,3.4
15692,5382,P2,6.1
15693,8591,P1,9.5
15694,8591,P2,5.4
15695,4921,P1,8.7
15696,4921,P2,8.9
15697,2572,P1,4.7
15698,2572,P2,4.5
15699,43,P1,7.3
15700,43,P2,4.5
15701,4934,P1,6.3
15702,4934,P2,4.1
15703,9502,P1,7.8
15704,9502,P2,6.1
15705,9218,P1,6.2
15706,9218,P2,9.3
15707,8851,P1,3.8
15708,8851,P2,5.3
15709,9965,P1,5.6
15710,9965,P2,9.4
15711,5844,P1,7.3
15712,5844,P2,7.1
15713,2330,P1,3.9
15714,2330,P2,9.4
15715,1823,P1,9.4
15716,1823,P2,8.2
15717,7525,P1,8.1
15718,7525,P2,6.0
15719,7125,P1,6.4
15720,7125,P2,9.4
15721,1896,P1,5.9
15722,1896,P2,4.0
15723,6601,P1,8.0
15724,6601,P2,8.0
15725,5623,P1,4.9
15726,5623,P2,4.2
15727,4437,P1,3.7
15728,4437,P2,4.2
15729,5725,P1,3.8
15730,5725,P2,6.9
15731,6037,P1,7.0
15732,6037,P2,7.4
15733,4331,P1,7.2
15734,4331,P2,5.4
15735,3927,P1,3.2
15736,3927,P2,9.1
15737,935,P1,4.6
15738,935,P2,6.3
15739,9003,P1,8.4
15740,9003,P2,7.1
15741,5821,P1,9.2
15742,5821,P2,7.6
15743,9238,P1,8.7
15744,9238,P2,4.3
15745,494,P1,4.3
15746,494,P2,8.4
15747,5701,P1,7.2
15748,5701,P2,8.8
15749,8495,P1,4.1
15750,8495,P2,5.1
15751,128,P1,6.6
15752,128,P2,5.5
15753,2865,P1,9.1
15754,2865,P2,7.0
15755,2719,P1,6.2
15756,2719,P2,7.4
15757,4967,P1,4.7
15758,4967,P2,8.0
15759,8463,P1,8.1
15760,8463,P2,6.0
15761,6097,P1,5.3
15762,6097,P2,6.2
15763,306,P1,8.2
15764,306,P2,7.4
15765,4924,P1,5.6
15766,4924,P2,8.1
15767,1386,P1,3.1
15768,1386,P2,9.4
15769,7122,P1,8.3
15770,7122,P2,7.7
15771,256,P1,7.7
15772,256,P2,7.6
15773,3466,P1,5.0
15774,3466,P2,4.3
15775,9863,P1,6.8
15776,9863,P2,8.1
15777,8924,P1,8.8
15778,8924,P2,6.9
15779,137,P1,5.4
15780,137,P2,7.3
15781,6042,P1,7.9
15782,6042,P2,6.2
15783,5043,P1,6.7
15784,5043,P2,7.5
15785,5380,P1,5.9
15786,5380,P2,9.0
15787,1225,P1,4.3
15788,1225,P2,4.8
15789,2733,P1,3.8
15790,2733,P2,4.0
15791,2132,P1,6.8
15792,2132,P2,4.0
15793,8246,P1,3.8
15794,8246,P2,7.4
15795,9404,P1,3.3
15796,9404,P2,4.6
15797,8819,P1,4.2
15798,8819,P2,4.8
15799,156,P1,7.0
15800,156,P2,6.7
15801,4514,P1,7.8
15802,4514,P2,8.0
15803,4254,P1,6.5
15804,4254,P2,8.7
15805,5814,P1,5.7
15806,5814,P2,7.3
15807,8681,P1,8.6
15808,8681,P2,8.5
15809,1509,P1,7.8
15810,1509,P2,5.5
15811,1503,P1,3.9
15812,1503,P2,9.2
15813,6187,P1,5.6
15814,6187,P2,6.7
15815,4897,P1,4.4
15816,4897,P2,5.3
15817,8076,P1,8.0
15818,8076,P2,5.7
15819,6210,P1,4.8
15820,6210,P2,7.6
15821,4483,P1,9.4
15822,4483,P2,7.3
15823,6489,P1,3.4
15824,6489,P2,6.0
15825,2597,P1,8.1
15826,2597,P2,4.5
15827,4062,P1,7.5
15828,4062,P2,5.7
15829,2142,P1,9.4
15830,2142,P2,6.9
15831,4023,P1,9.3
15832,4023,P2,6.4
15833,1567,P1,7.9
15834,1567,P2,7.9
15835,31,P1,4.5
15836,31,P2,7.7
15837,7774,P1,3.7
15838,7774,P2,6.9
15839,2759,P1,7.3
15840,2759,P2,9.4
15841,8198,P1,4.0
15842,8198,P2,7.4
15843,143,P1,3.4
15844,143,P2,8.2
15845,4616,P1,6.6
15846,4616,P2,5.7
15847,946,P1,8.2
15848,946,P2,5.5
15849,8488,P1,5.8
15850,8488,P2,6.5
15851,641,P1,9.3
15852,641,P2,6.9
15853,9048,P1,5.9
15854,9048,P2,6.5
15855,8713,P1,7.2
15856,8713,P2,9.1
15857,8850,P1,7.2
15858,8850,P2,6.1
15859,1184,P1,3.9
15860,1184,P2,9.4
15861,724,P1,5.8
15862,724,P2,9.4
15863,918,P1,6.5
15864,918,P2,9.6
15865,2294,P1,5.4
15866,2294,P2,8.8
15867,1160,P1,5.7
15868,1160,P2,8.3
15869,7545,P1,4.4
15870,7545,P2,6.3
15871,3282,P1,3.3
15872,3282,P2,5.0
15873,5710,P1,8.7
15874,5710,P2,8.5
15875,9764,P1,3.5
15876,9764,P2,8.9
15877,7572,P1,5.0
15878,7572,P2,10.0
15879,233,P1,6.9
15880,233,P2,6.9
15881,4298,P1,4.9
15882,4298,P2,7.2
15883,6139,P1,6.4
15884,6139,P2,7.0
15885,9633,P1,3.5
15886,9633,P2,4.7
15887,3994,P1,3.8
15888,3994,P2,8.9
15889,5284,P1,3.4
15890,5284,P2,7.1
15891,9593,P1,9.4
15892,9593,P2,6.9
15893,7376,P1,7.1
15894,7376,P2,8.2
15895,6511,P1,4.6
15896,6511,P2,6.4
15897,6538,P1,9.0
15898,6538,P2,8.1
15899,3784,P1,4.2
15900,3784,P2,6.4
15901,4099,P1,7.2
15902,4099,P2,8.7
15903,3585,P1,8.9
15904,3585,P2,9.5
15905,9699,P1,8.5
15906,9699,P2,6.7
15907,7460,P1,5.6
15908,7460,P2,4.4
15909,5054,P1,5.8
15910,5054,P2,7.4
15911,8318,P1,8.3
15912,8318,P2,7.1
15913,3138,P1,6.8
15914,3138,P2,7.6
15915,9314,P1,3.7
15916,9314,P2,6.5
15917,4593,P1,7.1
15918,4593,P2,8.7
15919,8972,P1,6.8
15920,8972,P2,5.2
15921,8315,P1,5.5
15922,8315,P2,4.5
15923,6460,P1,5.2
15924,6460,P2,4.2
15925,818,P1,5.0
15926,818,P2,8.2
15927,5544,P1,6.5
15928,5544,P2,7.9
15929,9451,P1,6.9
15930,9451,P2,8.4
15931,9594,P1,5.6
15932,9594,P2,8.8
15933,8134,P1,8.4
15934,8134,P2,8.8
15935,1557,P1,6.5
15936,1557,P2,9.8
15937,5515,P1,3.7
15938,5515,P2,9.4
15939,2586,P1,9.1
15940,2586,P2,5.6
15941,214,P1,7.5
15942,214,P2,5.0
15943,7754,P1,4.4
15944,7754,P2,7.0
15945,8520,P1,4.4
15946,8520,P2,4.9
15947,6914,P1,8.3
15948,6914,P2,5.9
15949,3918,P1,4.6
15950,3918,P2,7.6
15951,8102,P1,3.5
15952,8102,P2,7.2
15953,3158,P1,8.7
15954,3158,P2,5.9
15955,5727,P1,7.4
15956,5727,P2,6.8
15957,7146,P1,9.0
15958,7146,P2,8.8
15959,6227,P1,5.6
15960,6227,P2,8.6
15961,1406,P1,7.8
15962,1406,P2,5.1
15963,4133,P1,3.7
15964,4133,P2,9.9
15965,9200,P1,8.4
15966,9200,P2,8.8
15967,8777,P1,6.8
15968,8777,P2,5.6
15969,2966,P1,7.2
15970,2966,P2,8.1
15971,8425,P1,6.2
15972,8425,P2,8.1
15973,5452,P1,6.9
15974,5452,P2,4.5
15975,1893,P1,7.8
15976,1893,P2,9.9
15977,4541,P1,6.7
15978,4541,P2,7.1
15979,8783,P1,4.4
15980,8783,P2,7.9
15981,6442,P1,9.0
15982,6442,P2,4.0
15983,4501,P1,7.5
15984,4501,P2,6.1
15985,7510,P1,8.2
15986,7510,P2,8.4
15987,4703,P1,3.1
15988,4703,P2,9.3
15989,9524,P1,5.6
15990,9524,P2,5.9
15991,9292,P1,3.9
15992,9292,P2,9.2
15993,6230,P1,5.3
15994,6230,P2,5.4
15995,7131,P1,6.7
15996,7131,P2,7.3
15997,4489,P1,7.9
15998,4489,P2,5.7
15999,9397,P1,8.6
16000,9397,P2,5.4
16001,6295,P1,8.0
16002,6295,P2,4.7
16003,7481,P1,8.0
16004,7481,P2,9.3
16005,9233,P1,4.5
16006,9233,P2,7.3
16007,6202,P1,5.4
16008,6202,P2,8.6
16009,7387,P1,8.9
16010,7387,P2,9.3
16011,2407,P1,8.2
16012,2407,P2,6.1
16013,961,P1,8.4
16014,961,P2,4.9
16015,5819,P1,4.1
16016,5819,P2,4.8
16017,7397,P1,5.6
16018,7397,P2,6.5
16019,9167,P1,7.9
16020,9167,P2,7.0
16021,6008,P1,9.3
16022,6008,P2,8.7
16023,4933,P1,8.9
16024,4933,P2,7.0
16025,9468,P1,5.9
16026,9468,P2,7.7
16027,9310,P1,9.3
16028,9310,P2,4.1
16029,6545,P1,5.5
16030,6545,P2,8.4
16031,9132,P1,9.2
16032,9132,P2,5.0
16033,1981,P1,3.2
16034,1981,P2,8.8
16035,9126,P1,4.7
16036,9126,P2,6.0
16037,4216,P1,4.9
16038,4216,P2,9.0
16039,243,P1,9.3
16040,243,P2,8.2
16041,3062,P1,6.7
16042,3062,P2,7.0
16043,4959,P1,4.8
16044,4959,P2,6.3
16045,4619,P1,3.6
16046,4619,P2,6.7
16047,9054,P1,7.1
16048,9054,P2,7.7
16049,4687,P1,5.2
16050,4687,P2,7.3
16051,3202,P1,3.3
16052,3202,P2,8.3
16053,3472,P1,3.7
16054,3472,P2,8.5
16055,2531,P1,8.6
16056,2531,P2,7.6
16057,4227,P1,6.2
16058,4227,P2,4.4
16059,2246,P1,7.0
16060,2246,P2,4.2
16061,884,P1,7.9
16062,884,P2,7.3
