id_matricula,id_aluno,id_turma
5990,1198,71
5991,1199,30
5992,1199,27
5993,1199,70
5994,1199,25
5995,1199,28
5996,1200,70
5997,1200,25
5998,1200,30
5999,1200,26
6000,1200,72
6001,1201,30
6002,1201,25
6003,1201,29
6004,1201,68
6005,1201,70
6006,1202,69
6007,1202,71
6008,1202,29
6009,1202,72
6010,1202,28
6011,1203,30
6012,1203,29
6013,1203,72
6014,1203,69
6015,1203,68
6016,1204,68
6017,1204,70
6018,1204,27
6019,1204,69
6020,1204,30
6021,1205,26
6022,1205,28
6023,1205,29
6024,1205,72
6025,1205,25
6026,1206,26
6027,1206,69
6028,1206,27
6029,1206,28
6030,1206,25
6031,1207,29
6032,1207,72
6033,1207,67
6034,1207,30
6035,1207,26
6036,1208,29
6037,1208,26
6038,1208,28
6039,1208,70
6040,1208,69
6041,1209,28
6042,1209,30
6043,1209,67
6044,1209,29
6045,1209,71
6046,1210,29
6047,1210,71
6048,1210,72
6049,1210,68
6050,1210,69
6051,1211,30
6052,1211,29
6053,1211,67
6054,1211,28
6055,1211,69
6056,1212,25
6057,1212,26
6058,1212,30
6059,1212,69
6060,1212,68
6061,1213,26
6062,1213,29
6063,1213,71
6064,1213,68
6065,1213,72
6066,1214,25
6067,1214,27
6068,1214,69
6069,1214,67
6070,1214,70
6071,1215,67
6072,1215,71
6073,1215,70
6074,1215,25
6075,1215,68
6076,1216,26
6077,1216,72
6078,1216,27
6079,1216,67
6080,1216,68
6081,1217,71
6082,1217,67
6083,1217,29
6084,1217,28
6085,1217,69
6086,1218,70
6087,1218,29
6088,1218,67
6089,1218,68
6090,1218,30
6091,1219,69
6092,1219,70
6093,1219,25
6094,1219,68
6095,1219,72
6096,1220,27
6097,1220,67
6098,1220,29
6099,1220,25
6100,1220,71
6101,1221,70
6102,1221,72
6103,1221,29
6104,1221,68
6105,1221,30
6106,1222,68
6107,1222,69
6108,1222,72
6109,1222,29
6110,1222,27
6111,1223,72
6112,1223,27
6113,1223,71
6114,1223,28
6115,1223,69
6116,1224,28
6117,1224,26
6118,1224,71
6119,1224,67
6120,1224,69
6121,1225,25
6122,1225,30
6123,1225,26
6124,1225,67
6125,1225,71
6126,1226,69
6127,1226,72
6128,1226,71
6129,1226,29
6130,1226,67
6131,1227,27
6132,1227,72
6133,1227,26
6134,1227,28
6135,1227,68
6136,1228,25
6137,1228,71
6138,1228,27
6139,1228,68
6140,1228,30
6141,1229,70
6142,1229,67
6143,1229,25
6144,1229,29
6145,1229,71
6146,1230,67
6147,1230,25
6148,1230,70
6149,1230,26
6150,1230,71
6151,1231,29
6152,1231,68
6153,1231,27
6154,1231,28
6155,1231,30
6156,1232,29
6157,1232,71
6158,1232,28
6159,1232,26
6160,1232,25
6161,1233,30
6162,1233,70
6163,1233,26
6164,1233,69
6165,1233,25
6166,1234,29
6167,1234,25
6168,1234,72
6169,1234,68
6170,1234,28
6171,1235,29
6172,1235,72
6173,1235,68
6174,1235,30
6175,1235,67
6176,1236,67
6177,1236,27
6178,1236,29
6179,1236,72
6180,1236,71
6181,1237,70
6182,1237,69
6183,1237,67
6184,1237,28
6185,1237,71
6186,1238,71
6187,1238,67
6188,1238,27
6189,1238,72
6190,1238,26
6191,1239,27
6192,1239,29
6193,1239,72
6194,1239,30
6195,1239,25
6196,1240,70
6197,1240,25
6198,1240,26
6199,1240,71
6200,1240,68
6201,1241,70
6202,1241,26
6203,1241,72
6204,1241,25
6205,1241,69
6206,1242,28
6207,1242,29
6208,1242,67
6209,1242,70
6210,1242,25
6211,1243,71
6212,1243,72
6213,1243,69
6214,1243,27
6215,1243,68
6216,1244,30
6217,1244,70
6218,1244,68
6219,1244,26
6220,1244,27
6221,1245,29
6222,1245,26
6223,1245,69
6224,1245,30
6225,1245,68
6226,1246,72
6227,1246,71
6228,1246,25
6229,1246,70
6230,1246,67
6231,1247,68
6232,1247,67
6233,1247,30
6234,1247,28
6235,1247,72
6236,1248,67
6237,1248,68
6238,1248,71
6239,1248,70
6240,1248,72
6241,1249,25
6242,1249,29
6243,1249,68
6244,1249,69
6245,1249,67
6246,1250,28
6247,1250,25
6248,1250,27
6249,1250,70
6250,1250,30
6251,1251,71
6252,1251,72
6253,1251,27
6254,1251,30
6255,1251,25
6256,1252,25
6257,1252,27
6258,1252,67
6259,1252,71
6260,1252,28
6261,1253,71
6262,1253,68
6263,1253,67
6264,1253,29
6265,1253,69
6266,1254,29
6267,1254,71
6268,1254,30
6269,1254,69
6270,1254,72
6271,1255,25
6272,1255,68
6273,1255,28
6274,1255,67
6275,1255,30
6276,1256,71
6277,1256,27
6278,1256,28
6279,1256,29
6280,1256,70
6281,1257,68
6282,1257,67
6283,1257,30
6284,1257,26
6285,1257,69
6286,1258,27
6287,1258,28
6288,1258,29
6289,1258,68
6290,1258,70
6291,1259,27
6292,1259,30
6293,1259,29
6294,1259,26
6295,1259,70
6296,1260,68
6297,1260,70
6298,1260,25
6299,1260,27
6300,1260,69
6301,1261,27
6302,1261,70
6303,1261,29
6304,1261,30
6305,1261,72
6306,1262,68
6307,1262,26
6308,1262,30
6309,1262,71
6310,1262,27
6311,1263,69
6312,1263,71
6313,1263,70
6314,1263,67
6315,1263,25
6316,1264,28
6317,1264,67
6318,1264,69
6319,1264,25
6320,1264,70
6321,1265,26
6322,1265,70
6323,1265,27
6324,1265,67
6325,1265,28
6326,1266,69
6327,1266,28
6328,1266,68
6329,1266,71
6330,1266,70
6331,1267,67
6332,1267,71
6333,1267,28
6334,1267,29
6335,1267,30
6336,1268,69
6337,1268,29
6338,1268,28
6339,1268,70
6340,1268,27
6341,1269,71
6342,1269,26
6343,1269,29
6344,1269,70
6345,1269,67
6346,1270,72
6347,1270,69
6348,1270,71
6349,1270,27
6350,1270,26
6351,1271,68
6352,1271,27
6353,1271,72
6354,1271,70
6355,1271,69
6356,1272,29
6357,1272,71
6358,1272,28
6359,1272,30
6360,1272,70
6361,1273,29
6362,1273,28
6363,1273,25
6364,1273,30
6365,1273,71
6366,1274,72
6367,1274,30
6368,1274,29
6369,1274,69
6370,1274,25
6371,1275,70
6372,1275,28
6373,1275,68
6374,1275,72
6375,1275,27
6376,1276,28
6377,1276,25
6378,1276,68
6379,1276,30
6380,1276,26
6381,1277,25
6382,1277,27
6383,1277,29
6384,1277,67
6385,1277,30
6386,1278,69
6387,1278,30
6388,1278,72
6389,1278,28
6390,1278,27
6391,1279,72
6392,1279,70
6393,1279,68
6394,1279,26
6395,1279,27
6396,1280,68
6397,1280,27
6398,1280,26
6399,1280,29
6400,1280,67
6401,1281,71
6402,1281,70
6403,1281,28
6404,1281,27
6405,1281,29
6406,1282,68
6407,1282,30
6408,1282,71
6409,1282,69
6410,1282,28
6411,1283,26
6412,1283,67
6413,1283,28
6414,1283,25
6415,1283,71
6416,1284,27
6417,1284,67
6418,1284,68
6419,1284,25
6420,1284,29
6421,1285,28
6422,1285,67
6423,1285,25
6424,1285,71
6425,1285,26
6426,1286,26
6427,1286,27
6428,1286,68
6429,1286,25
6430,1286,67
6431,1287,29
6432,1287,26
6433,1287,28
6434,1287,69
6435,1287,67
6436,1288,29
6437,1288,67
6438,1288,70
6439,1288,71
6440,1288,28
6441,1289,70
6442,1289,29
6443,1289,69
6444,1289,26
6445,1289,67
6446,1290,67
6447,1290,29
6448,1290,25
6449,1290,27
6450,1290,72
6451,1291,27
6452,1291,67
6453,1291,72
6454,1291,30
6455,1291,29
6456,1292,67
6457,1292,25
6458,1292,30
6459,1292,68
6460,1292,26
6461,1293,29
6462,1293,70
6463,1293,72
6464,1293,71
6465,1293,68
6466,1294,26
6467,1294,25
6468,1294,29
6469,1294,72
6470,1294,69
6471,1295,26
6472,1295,29
6473,1295,25
6474,1295,30
6475,1295,72
6476,1296,70
6477,1296,29
6478,1296,28
6479,1296,25
6480,1296,69
6481,1297,26
6482,1297,25
6483,1297,69
6484,1297,68
6485,1297,71
6486,1298,70
6487,1298,27
6488,1298,68
6489,1298,25
6490,1298,30
6491,1299,29
6492,1299,25
6493,1299,68
6494,1299,67
6495,1299,26
6496,1300,26
6497,1300,29
6498,1300,27
6499,1300,71
6500,1300,70
6501,1301,26
6502,1301,27
6503,1301,25
6504,1301,69
6505,1301,68
6506,1302,69
6507,1302,72
6508,1302,70
6509,1302,26
6510,1302,27
6511,1303,71
6512,1303,68
6513,1303,28
6514,1303,72
6515,1303,29
6516,1304,72
6517,1304,67
6518,1304,30
6519,1304,27
6520,1304,28
6521,1305,29
6522,1305,69
6523,1305,25
6524,1305,70
6525,1305,71
6526,1306,30
6527,1306,29
6528,1306,71
6529,1306,72
6530,1306,70
6531,1307,25
6532,1307,69
6533,1307,67
6534,1307,71
6535,1307,72
6536,1308,69
6537,1308,28
6538,1308,30
6539,1308,25
6540,1308,67
6541,1309,69
6542,1309,28
6543,1309,26
6544,1309,27
6545,1309,70
6546,1310,71
6547,1310,69
6548,1310,68
6549,1310,67
6550,1310,26
6551,1311,30
6552,1311,27
6553,1311,70
6554,1311,26
6555,1311,72
6556,1312,72
6557,1312,26
6558,1312,68
6559,1312,69
6560,1312,29
6561,1313,68
6562,1313,27
6563,1313,67
6564,1313,69
6565,1313,28
6566,1314,30
6567,1314,25
6568,1314,72
6569,1314,68
6570,1314,27
6571,1315,68
6572,1315,71
6573,1315,70
6574,1315,67
6575,1315,25
6576,1316,68
6577,1316,26
6578,1316,28
6579,1316,67
6580,1316,29
6581,1317,27
6582,1317,29
6583,1317,68
6584,1317,70
6585,1317,67
6586,1318,72
6587,1318,71
6588,1318,30
6589,1318,25
6590,1318,27
6591,1319,69
6592,1319,26
6593,1319,71
6594,1319,30
6595,1319,28
6596,1320,28
6597,1320,71
6598,1320,68
6599,1320,26
6600,1320,29
6601,1321,68
6602,1321,25
6603,1321,69
6604,1321,29
6605,1321,30
6606,1322,26
6607,1322,27
6608,1322,28
6609,1322,72
6610,1322,70
6611,1323,71
6612,1323,26
6613,1323,28
6614,1323,67
6615,1323,69
6616,1324,71
6617,1324,28
6618,1324,25
6619,1324,70
6620,1324,69
6621,1325,25
6622,1325,70
6623,1325,30
6624,1325,27
6625,1325,72
6626,1326,71
6627,1326,29
6628,1326,26
6629,1326,67
6630,1326,69
6631,1327,28
6632,1327,27
6633,1327,71
6634,1327,26
6635,1327,29
6636,1328,68
6637,1328,30
6638,1328,70
6639,1328,25
6640,1328,72
6641,1329,29
6642,1329,72
6643,1329,71
6644,1329,30
6645,1329,27
6646,1330,69
6647,1330,70
6648,1330,29
6649,1330,67
6650,1330,71
6651,1331,68
6652,1331,71
6653,1331,69
6654,1331,25
6655,1331,72
6656,1332,29
6657,1332,69
6658,1332,30
6659,1332,28
6660,1332,27
6661,1333,26
6662,1333,25
6663,1333,27
6664,1333,29
6665,1333,71
6666,1334,26
6667,1334,71
6668,1334,28
6669,1334,72
6670,1334,27
6671,1335,69
6672,1335,71
6673,1335,26
6674,1335,30
6675,1335,28
6676,1336,71
6677,1336,26
6678,1336,28
6679,1336,69
6680,1336,27
6681,1337,25
6682,1337,28
6683,1337,72
6684,1337,30
6685,1337,70
6686,1338,27
6687,1338,28
6688,1338,72
6689,1338,29
6690,1338,25
6691,1339,27
6692,1339,29
6693,1339,69
6694,1339,30
6695,1339,28
6696,1340,27
6697,1340,68
6698,1340,69
6699,1340,26
6700,1340,71
6701,1341,70
6702,1341,26
6703,1341,30
6704,1341,71
6705,1341,69
6706,1342,30
6707,1342,25
6708,1342,26
6709,1342,29
6710,1342,27
6711,1343,29
6712,1343,70
6713,1343,72
6714,1343,69
6715,1343,30
6716,1344,68
6717,1344,70
6718,1344,27
6719,1344,72
6720,1344,30
6721,1345,25
6722,1345,72
6723,1345,26
6724,1345,67
6725,1345,29
6726,1346,70
6727,1346,67
6728,1346,27
6729,1346,72
6730,1346,28
6731,1347,70
6732,1347,26
6733,1347,69
6734,1347,72
6735,1347,28
6736,1348,67
6737,1348,71
6738,1348,27
6739,1348,72
6740,1348,25
6741,1349,72
6742,1349,29
6743,1349,25
6744,1349,27
6745,1349,28
6746,1350,27
6747,1350,29
6748,1350,25
6749,1350,71
6750,1350,68
6751,1351,30
6752,1351,68
6753,1351,28
6754,1351,25
6755,1351,71
6756,1352,28
6757,1352,25
6758,1352,69
6759,1352,68
6760,1352,67
6761,1353,27
6762,1353,69
6763,1353,29
6764,1353,26
6765,1353,30
6766,1354,67
6767,1354,25
6768,1354,68
6769,1354,69
6770,1354,72
6771,1355,26
6772,1355,28
6773,1355,72
6774,1355,25
6775,1355,29
6776,1356,68
6777,1356,72
6778,1356,67
6779,1356,71
6780,1356,70
6781,1357,28
6782,1357,71
6783,1357,26
6784,1357,68
6785,1357,69
6786,1358,27
6787,1358,28
6788,1358,30
6789,1358,69
6790,1358,72
6791,1359,68
6792,1359,67
6793,1359,30
6794,1359,28
6795,1359,25
6796,1360,67
6797,1360,71
6798,1360,69
6799,1360,27
6800,1360,68
6801,1361,29
6802,1361,72
6803,1361,27
6804,1361,28
6805,1361,67
6806,1362,29
6807,1362,71
6808,1362,25
6809,1362,27
6810,1362,68
6811,1363,67
6812,1363,72
6813,1363,69
6814,1363,30
6815,1363,27
6816,1364,69
6817,1364,70
6818,1364,67
6819,1364,71
6820,1364,26
6821,1365,70
6822,1365,26
6823,1365,68
6824,1365,71
6825,1365,27
6826,1366,28
6827,1366,71
6828,1366,27
6829,1366,69
6830,1366,72
6831,1367,25
6832,1367,30
6833,1367,72
6834,1367,67
6835,1367,26
6836,1368,28
6837,1368,70
6838,1368,30
6839,1368,29
6840,1368,27
6841,1369,70
6842,1369,26
6843,1369,28
6844,1369,67
6845,1369,71
6846,1370,70
6847,1370,68
6848,1370,25
6849,1370,26
6850,1370,67
6851,1371,28
6852,1371,69
6853,1371,67
6854,1371,70
6855,1371,27
6856,1372,30
6857,1372,25
6858,1372,26
6859,1372,68
6860,1372,29
6861,1373,67
6862,1373,30
6863,1373,26
6864,1373,68
6865,1373,29
6866,1374,71
6867,1374,72
6868,1374,67
6869,1374,69
6870,1374,30
6871,1375,68
6872,1375,30
6873,1375,69
6874,1375,28
6875,1375,71
6876,1376,67
6877,1376,27
6878,1376,69
6879,1376,29
6880,1376,72
6881,1377,25
6882,1377,69
6883,1377,30
6884,1377,26
6885,1377,71
6886,1378,67
6887,1378,70
6888,1378,29
6889,1378,69
6890,1378,72
6891,1379,69
6892,1379,29
6893,1379,30
6894,1379,71
6895,1379,67
6896,1380,30
6897,1380,71
6898,1380,27
6899,1380,26
6900,1380,68
6901,1381,27
6902,1381,70
6903,1381,28
6904,1381,71
6905,1381,67
6906,1382,68
6907,1382,26
6908,1382,67
6909,1382,25
6910,1382,28
6911,1383,67
6912,1383,68
6913,1383,70
6914,1383,71
6915,1383,72
6916,1384,72
6917,1384,25
6918,1384,28
6919,1384,29
6920,1384,71
6921,1385,71
6922,1385,67
6923,1385,26
6924,1385,69
6925,1385,27
6926,1386,28
6927,1386,30
6928,1386,68
6929,1386,25
6930,1386,70
6931,1387,25
6932,1387,69
6933,1387,67
6934,1387,27
6935,1387,71
6936,1388,26
6937,1388,28
6938,1388,29
6939,1388,71
6940,1388,70
6941,1389,68
6942,1389,25
6943,1389,71
6944,1389,27
6945,1389,70
6946,1390,27
6947,1390,68
6948,1390,26
6949,1390,72
6950,1390,28
6951,1391,67
6952,1391,70
6953,1391,26
6954,1391,68
6955,1391,27
6956,1392,27
6957,1392,68
6958,1392,28
6959,1392,26
6960,1392,30
6961,1393,69
6962,1393,28
6963,1393,70
6964,1393,68
6965,1393,27
6966,1394,70
6967,1394,68
6968,1394,26
6969,1394,27
6970,1394,72
6971,1395,25
6972,1395,30
6973,1395,29
6974,1395,72
6975,1395,27
6976,1396,29
6977,1396,71
6978,1396,68
6979,1396,72
6980,1396,70
6981,1397,71
6982,1397,68
6983,1397,26
6984,1397,25
6985,1397,70
6986,1398,71
6987,1398,26
6988,1398,68
6989,1398,30
6990,1398,28
6991,1399,26
6992,1399,67
6993,1399,28
6994,1399,71
6995,1399,72
6996,1400,28
6997,1400,70
6998,1400,27
6999,1400,29
7000,1400,71
7001,1401,26
7002,1401,71
7003,1401,69
7004,1401,25
7005,1401,29
7006,1402,30
7007,1402,68
7008,1402,28
7009,1402,71
7010,1402,70
7011,1403,67
7012,1403,30
7013,1403,29
7014,1403,68
7015,1403,70
7016,1404,70
7017,1404,69
7018,1404,26
7019,1404,72
7020,1404,68
7021,1405,68
7022,1405,70
7023,1405,29
7024,1405,30
7025,1405,69
7026,1406,67
7027,1406,69
7028,1406,72
7029,1406,26
7030,1406,30
7031,1407,30
7032,1407,27
7033,1407,71
7034,1407,68
7035,1407,26
7036,1408,72
7037,1408,68
7038,1408,26
7039,1408,28
7040,1408,67
7041,1409,26
7042,1409,70
7043,1409,69
7044,1409,67
7045,1409,30
7046,1410,68
7047,1410,29
7048,1410,26
7049,1410,67
7050,1410,30
7051,1411,30
7052,1411,28
7053,1411,70
7054,1411,27
7055,1411,72
7056,1412,27
7057,1412,67
7058,1412,68
7059,1412,71
7060,1412,72
7061,1413,27
7062,1413,68
7063,1413,25
7064,1413,69
7065,1413,72
7066,1414,27
7067,1414,29
7068,1414,68
7069,1414,72
7070,1414,69
7071,1415,70
7072,1415,68
7073,1415,30
7074,1415,25
7075,1415,72
7076,1416,29
7077,1416,69
7078,1416,70
7079,1416,26
7080,1416,25
7081,1417,70
7082,1417,68
7083,1417,26
7084,1417,71
7085,1417,29
7086,1418,30
7087,1418,25
7088,1418,72
7089,1418,67
7090,1418,29
7091,1419,68
7092,1419,69
7093,1419,72
7094,1419,71
7095,1419,28
7096,1420,72
7097,1420,29
7098,1420,26
7099,1420,28
7100,1420,25
7101,1421,69
7102,1421,71
7103,1421,29
7104,1421,28
7105,1421,27
7106,1422,30
7107,1422,29
7108,1422,28
7109,1422,27
7110,1422,68
7111,1423,71
7112,1423,29
7113,1423,27
7114,1423,30
7115,1423,67
7116,1424,28
7117,1424,27
7118,1424,70
7119,1424,67
7120,1424,72
7121,1425,69
7122,1425,28
7123,1425,25
7124,1425,26
7125,1425,27
7126,1426,72
7127,1426,28
7128,1426,27
7129,1426,69
7130,1426,25
7131,1427,68
7132,1427,69
7133,1427,26
7134,1427,72
7135,1427,29
7136,1428,30
7137,1428,28
7138,1428,29
7139,1428,25
7140,1428,72
7141,1429,68
7142,1429,70
7143,1429,26
7144,1429,71
7145,1429,28
7146,1430,70
7147,1430,27
7148,1430,69
7149,1430,71
7150,1430,68
7151,1431,77
7152,1431,73
7153,1431,36
7154,1431,31
7155,1431,33
7156,1432,78
7157,1432,35
7158,1432,73
7159,1432,74
7160,1432,76
7161,1433,77
7162,1433,76
7163,1433,33
7164,1433,78
7165,1433,74
7166,1434,73
7167,1434,36
7168,1434,33
7169,1434,75
7170,1434,74
7171,1435,78
7172,1435,32
7173,1435,31
7174,1435,76
7175,1435,33
7176,1436,36
7177,1436,31
7178,1436,77
7179,1436,73
7180,1436,76
7181,1437,74
7182,1437,36
7183,1437,76
7184,1437,32
7185,1437,35
7186,1438,78
7187,1438,36
7188,1438,34
7189,1438,74
7190,1438,35
7191,1439,77
7192,1439,31
7193,1439,74
7194,1439,33
7195,1439,78
7196,1440,73
7197,1440,34
7198,1440,31
7199,1440,33
7200,1440,74
7201,1441,33
7202,1441,73
7203,1441,76
7204,1441,77
7205,1441,74
7206,1442,31
7207,1442,32
7208,1442,78
7209,1442,77
7210,1442,74
7211,1443,77
7212,1443,36
7213,1443,32
7214,1443,76
7215,1443,31
7216,1444,75
7217,1444,36
7218,1444,76
7219,1444,33
7220,1444,34
7221,1445,74
7222,1445,34
7223,1445,77
7224,1445,31
7225,1445,32
7226,1446,35
7227,1446,77
7228,1446,36
7229,1446,76
7230,1446,78
7231,1447,32
7232,1447,73
7233,1447,33
7234,1447,74
7235,1447,76
7236,1448,31
7237,1448,75
7238,1448,35
7239,1448,73
7240,1448,33
7241,1449,76
7242,1449,36
7243,1449,32
7244,1449,35
7245,1449,34
7246,1450,77
7247,1450,34
7248,1450,33
7249,1450,36
7250,1450,75
7251,1451,33
7252,1451,73
7253,1451,34
7254,1451,32
7255,1451,77
7256,1452,74
7257,1452,75
7258,1452,76
7259,1452,33
7260,1452,78
7261,1453,75
7262,1453,76
7263,1453,74
7264,1453,34
7265,1453,31
7266,1454,73
7267,1454,77
7268,1454,34
7269,1454,33
7270,1454,78
7271,1455,31
7272,1455,74
7273,1455,33
7274,1455,35
7275,1455,73
7276,1456,36
7277,1456,75
7278,1456,32
7279,1456,33
7280,1456,35
7281,1457,76
7282,1457,32
7283,1457,33
7284,1457,36
7285,1457,34
7286,1458,74
7287,1458,32
7288,1458,76
7289,1458,75
7290,1458,31
7291,1459,76
7292,1459,33
7293,1459,32
7294,1459,73
7295,1459,78
7296,1460,75
7297,1460,78
7298,1460,74
7299,1460,35
7300,1460,32
7301,1461,31
7302,1461,34
7303,1461,78
7304,1461,76
7305,1461,32
7306,1462,77
7307,1462,33
7308,1462,76
7309,1462,36
7310,1462,31
7311,1463,74
7312,1463,33
7313,1463,73
7314,1463,75
7315,1463,34
7316,1464,32
7317,1464,75
7318,1464,74
7319,1464,34
7320,1464,31
7321,1465,34
7322,1465,76
7323,1465,75
7324,1465,73
7325,1465,36
7326,1466,33
7327,1466,77
7328,1466,35
7329,1466,75
7330,1466,31
7331,1467,74
7332,1467,77
7333,1467,76
7334,1467,35
7335,1467,34
7336,1468,32
7337,1468,76
7338,1468,77
7339,1468,73
7340,1468,35
7341,1469,74
7342,1469,33
7343,1469,32
7344,1469,34
7345,1469,35
7346,1470,74
7347,1470,32
7348,1470,35
7349,1470,77
7350,1470,33
7351,1471,32
7352,1471,74
7353,1471,77
7354,1471,75
7355,1471,78
7356,1472,75
7357,1472,35
7358,1472,78
7359,1472,34
7360,1472,76
7361,1473,32
7362,1473,35
7363,1473,33
7364,1473,34
7365,1473,76
7366,1474,35
7367,1474,73
7368,1474,36
7369,1474,32
7370,1474,33
7371,1475,78
7372,1475,33
7373,1475,77
7374,1475,74
7375,1475,76
7376,1476,31
7377,1476,35
7378,1476,78
7379,1476,77
7380,1476,32
7381,1477,73
7382,1477,32
7383,1477,34
7384,1477,35
7385,1477,77
7386,1478,74
7387,1478,78
7388,1478,33
7389,1478,73
7390,1478,77
7391,1479,77
7392,1479,78
7393,1479,34
7394,1479,74
7395,1479,33
7396,1480,31
7397,1480,36
7398,1480,76
7399,1480,74
7400,1480,78
7401,1481,36
7402,1481,32
7403,1481,31
7404,1481,75
7405,1481,34
7406,1482,33
7407,1482,78
7408,1482,73
7409,1482,32
7410,1482,31
7411,1483,76
7412,1483,34
7413,1483,73
7414,1483,31
7415,1483,75
7416,1484,31
7417,1484,32
7418,1484,35
7419,1484,76
7420,1484,73
7421,1485,34
7422,1485,33
7423,1485,73
7424,1485,35
7425,1485,77
7426,1486,35
7427,1486,33
7428,1486,34
7429,1486,73
7430,1486,74
7431,1487,73
7432,1487,74
7433,1487,77
7434,1487,78
7435,1487,31
7436,1488,78
7437,1488,34
7438,1488,33
7439,1488,75
7440,1488,32
7441,1489,73
7442,1489,76
7443,1489,34
7444,1489,35
7445,1489,75
7446,1490,31
7447,1490,77
7448,1490,36
7449,1490,75
7450,1490,33
7451,1491,36
7452,1491,75
7453,1491,35
7454,1491,34
7455,1491,78
7456,1492,31
7457,1492,34
7458,1492,32
7459,1492,76
7460,1492,73
7461,1493,77
7462,1493,75
7463,1493,78
7464,1493,74
7465,1493,34
7466,1494,36
7467,1494,33
7468,1494,32
7469,1494,76
7470,1494,74
7471,1495,73
7472,1495,32
7473,1495,78
7474,1495,74
7475,1495,75
7476,1496,75
7477,1496,78
7478,1496,74
7479,1496,35
7480,1496,73
7481,1497,34
7482,1497,32
7483,1497,36
7484,1497,35
7485,1497,77
7486,1498,31
7487,1498,32
7488,1498,36
7489,1498,77
7490,1498,76
7491,1499,36
7492,1499,76
7493,1499,77
7494,1499,34
7495,1499,32
7496,1500,77
7497,1500,36
7498,1500,31
7499,1500,76
7500,1500,74
7501,1501,77
7502,1501,31
7503,1501,33
7504,1501,74
7505,1501,35
7506,1502,32
7507,1502,73
7508,1502,77
7509,1502,34
7510,1502,76
7511,1503,74
7512,1503,78
7513,1503,34
7514,1503,77
7515,1503,75
7516,1504,31
7517,1504,35
7518,1504,77
7519,1504,34
7520,1504,32
7521,1505,73
7522,1505,31
7523,1505,78
7524,1505,36
7525,1505,74
7526,1506,75
7527,1506,73
7528,1506,76
7529,1506,33
7530,1506,31
7531,1507,74
7532,1507,78
7533,1507,77
7534,1507,35
7535,1507,33
7536,1508,73
7537,1508,33
7538,1508,36
7539,1508,34
7540,1508,74
7541,1509,75
7542,1509,31
7543,1509,32
7544,1509,34
7545,1509,76
7546,1510,31
7547,1510,77
7548,1510,74
7549,1510,32
7550,1510,36
7551,1511,31
7552,1511,74
7553,1511,35
7554,1511,32
7555,1511,77
7556,1512,34
7557,1512,74
7558,1512,73
7559,1512,33
7560,1512,77
7561,1513,75
7562,1513,36
7563,1513,74
7564,1513,73
7565,1513,32
7566,1514,74
7567,1514,76
7568,1514,34
7569,1514,78
7570,1514,32
7571,1515,35
7572,1515,31
7573,1515,75
7574,1515,73
7575,1515,74
7576,1516,76
7577,1516,36
7578,1516,73
7579,1516,32
7580,1516,35
7581,1517,36
7582,1517,33
7583,1517,35
7584,1517,34
7585,1517,76
7586,1518,73
7587,1518,31
7588,1518,35
7589,1518,75
7590,1518,76
7591,1519,75
7592,1519,74
7593,1519,78
7594,1519,36
7595,1519,32
7596,1520,76
7597,1520,74
7598,1520,77
7599,1520,36
7600,1520,33
7601,1521,78
7602,1521,77
7603,1521,75
7604,1521,76
7605,1521,74
7606,1522,34
7607,1522,77
7608,1522,36
7609,1522,33
7610,1522,35
7611,1523,32
7612,1523,78
7613,1523,33
7614,1523,35
7615,1523,73
7616,1524,34
7617,1524,36
7618,1524,75
7619,1524,74
7620,1524,78
7621,1525,78
7622,1525,75
7623,1525,76
7624,1525,33
7625,1525,74
7626,1526,33
7627,1526,31
7628,1526,76
7629,1526,75
7630,1526,78
7631,1527,32
7632,1527,34
7633,1527,78
7634,1527,35
7635,1527,74
7636,1528,75
7637,1528,33
7638,1528,78
7639,1528,77
7640,1528,73
7641,1529,34
7642,1529,77
7643,1529,33
7644,1529,32
7645,1529,75
7646,1530,73
7647,1530,76
7648,1530,77
7649,1530,74
7650,1530,32
7651,1531,77
7652,1531,73
7653,1531,35
7654,1531,78
7655,1531,34
7656,1532,78
7657,1532,74
7658,1532,35
7659,1532,76
7660,1532,36
7661,1533,76
7662,1533,31
7663,1533,77
7664,1533,33
7665,1533,34
7666,1534,36
7667,1534,31
7668,1534,33
7669,1534,76
7670,1534,77
7671,1535,33
7672,1535,32
7673,1535,35
7674,1535,77
7675,1535,75
7676,1536,75
7677,1536,74
7678,1536,76
7679,1536,31
7680,1536,77
7681,1537,35
7682,1537,73
7683,1537,36
7684,1537,76
7685,1537,32
7686,1538,76
7687,1538,32
7688,1538,75
7689,1538,33
7690,1538,74
7691,1539,31
7692,1539,77
7693,1539,74
7694,1539,73
7695,1539,32
7696,1540,78
7697,1540,74
7698,1540,36
7699,1540,32
7700,1540,77
7701,1541,75
7702,1541,73
7703,1541,35
7704,1541,78
7705,1541,33
7706,1542,73
7707,1542,35
7708,1542,74
7709,1542,34
7710,1542,78
7711,1543,73
7712,1543,36
7713,1543,31
7714,1543,76
7715,1543,32
7716,1544,35
7717,1544,73
7718,1544,31
7719,1544,32
7720,1544,36
7721,1545,33
7722,1545,35
7723,1545,31
7724,1545,34
7725,1545,78
7726,1546,76
7727,1546,32
7728,1546,74
7729,1546,75
7730,1546,36
7731,1547,76
7732,1547,31
7733,1547,36
7734,1547,73
7735,1547,32
7736,1548,34
