id_frequencia,id_matricula,data_aula,status_presenca
34412,3207,2025-10-29,Presente
34413,3207,2025-10-22,Presente
34414,3207,2025-10-15,Presente
34415,3207,2025-10-08,Presente
34416,6672,2025-11-05,Presente
34417,6672,2025-10-29,Ausente
34418,6672,2025-10-22,Presente
34419,6672,2025-10-15,Ausente
34420,6672,2025-10-08,Presente
34421,1655,2025-11-05,Presente
34422,1655,2025-10-29,Presente
34423,1655,2025-10-22,Presente
34424,1655,2025-10-15,Ausente
34425,1655,2025-10-08,Presente
34426,4686,2025-11-05,Presente
34427,4686,2025-10-29,Presente
34428,4686,2025-10-22,Ausente
34429,4686,2025-10-15,Presente
34430,4686,2025-10-08,Presente
34431,3810,2025-11-05,Ausente
34432,3810,2025-10-29,Presente
34433,3810,2025-10-22,Presente
34434,3810,2025-10-15,Presente
34435,3810,2025-10-08,Presente
34436,2436,2025-11-05,Presente
34437,2436,2025-10-29,Presente
34438,2436,2025-10-22,Presente
34439,2436,2025-10-15,Presente
34440,2436,2025-10-08,Presente
34441,7088,2025-11-05,Presente
34442,7088,2025-10-29,Presente
34443,7088,2025-10-22,Presente
34444,7088,2025-10-15,Presente
34445,7088,2025-10-08,Ausente
34446,5039,2025-11-05,Presente
34447,5039,2025-10-29,Presente
34448,5039,2025-10-22,Presente
34449,5039,2025-10-15,Ausente
34450,5039,2025-10-08,Ausente
34451,1930,2025-11-05,Presente
34452,1930,2025-10-29,Presente
34453,1930,2025-10-22,Ausente
34454,1930,2025-10-15,Presente
34455,1930,2025-10-08,Presente
34456,3815,2025-11-05,Presente
34457,3815,2025-10-29,Presente
34458,3815,2025-10-22,Presente
34459,3815,2025-10-15,Presente
34460,3815,2025-10-08,Presente
34461,5860,2025-11-05,Ausente
34462,5860,2025-10-29,Ausente
34463,5860,2025-10-22,Presente
34464,5860,2025-10-15,Presente
34465,5860,2025-10-08,Presente
34466,4215,2025-11-05,Presente
34467,4215,2025-10-29,Presente
34468,4215,2025-10-22,Presente
34469,4215,2025-10-15,Ausente
34470,4215,2025-10-08,Presente
34471,2772,2025-11-05,Ausente
34472,2772,2025-10-29,Presente
34473,2772,2025-10-22,Presente
34474,2772,2025-10-15,Ausente
34475,2772,2025-10-08,Presente
34476,4762,2025-11-05,Ausente
34477,4762,2025-10-29,Presente
34478,4762,2025-10-22,Presente
34479,4762,2025-10-15,Presente
34480,4762,2025-10-08,Presente
34481,1607,2025-11-05,Ausente
34482,1607,2025-10-29,Presente
34483,1607,2025-10-22,Presente
34484,1607,2025-10-15,Presente
34485,1607,2025-10-08,Ausente
34486,8223,2025-11-05,Presente
34487,8223,2025-10-29,Presente
34488,8223,2025-10-22,Presente
34489,8223,2025-10-15,Presente
34490,8223,2025-10-08,Presente
34491,220,2025-11-05,Ausente
34492,220,2025-10-29,Presente
34493,220,2025-10-22,Presente
34494,220,2025-10-15,Presente
34495,220,2025-10-08,Presente
34496,1498,2025-11-05,Presente
34497,1498,2025-10-29,Presente
34498,1498,2025-10-22,Presente
34499,1498,2025-10-15,Presente
34500,1498,2025-10-08,Presente
34501,3656,2025-11-05,Presente
34502,3656,2025-10-29,Presente
34503,3656,2025-10-22,Presente
34504,3656,2025-10-15,Ausente
34505,3656,2025-10-08,Presente
34506,9805,2025-11-05,Presente
34507,9805,2025-10-29,Presente
34508,9805,2025-10-22,Presente
34509,9805,2025-10-15,Presente
34510,9805,2025-10-08,Ausente
34511,3271,2025-11-05,Presente
34512,3271,2025-10-29,Presente
34513,3271,2025-10-22,Ausente
34514,3271,2025-10-15,Ausente
34515,3271,2025-10-08,Presente
34516,9253,2025-11-05,Ausente
34517,9253,2025-10-29,Presente
34518,9253,2025-10-22,Presente
34519,9253,2025-10-15,Ausente
34520,9253,2025-10-08,Ausente
34521,2708,2025-11-05,Presente
34522,2708,2025-10-29,Presente
34523,2708,2025-10-22,Presente
34524,2708,2025-10-15,Ausente
34525,2708,2025-10-08,Presente
34526,1831,2025-11-05,Presente
34527,1831,2025-10-29,Presente
34528,1831,2025-10-22,Presente
34529,1831,2025-10-15,Presente
34530,1831,2025-10-08,Presente
34531,3751,2025-11-05,Presente
34532,3751,2025-10-29,Ausente
34533,3751,2025-10-22,Ausente
34534,3751,2025-10-15,Presente
34535,3751,2025-10-08,Presente
34536,3174,2025-11-05,Ausente
34537,3174,2025-10-29,Presente
34538,3174,2025-10-22,Presente
34539,3174,2025-10-15,Presente
34540,3174,2025-10-08,Presente
34541,292,2025-11-05,Presente
34542,292,2025-10-29,Presente
34543,292,2025-10-22,Presente
34544,292,2025-10-15,Presente
34545,292,2025-10-08,Ausente
34546,4689,2025-11-05,Presente
34547,4689,2025-10-29,Presente
34548,4689,2025-10-22,Presente
34549,4689,2025-10-15,Presente
34550,4689,2025-10-08,Presente
34551,68,2025-11-05,Presente
34552,68,2025-10-29,Ausente
34553,68,2025-10-22,Presente
34554,68,2025-10-15,Presente
34555,68,2025-10-08,Presente
34556,2378,2025-11-05,Presente
34557,2378,2025-10-29,Presente
34558,2378,2025-10-22,Presente
34559,2378,2025-10-15,Ausente
34560,2378,2025-10-08,Ausente
34561,4558,2025-11-05,Presente
34562,4558,2025-10-29,Ausente
34563,4558,2025-10-22,Ausente
34564,4558,2025-10-15,Presente
34565,4558,2025-10-08,Ausente
34566,6183,2025-11-05,Presente
34567,6183,2025-10-29,Presente
34568,6183,2025-10-22,Presente
34569,6183,2025-10-15,Ausente
34570,6183,2025-10-08,Presente
34571,3951,2025-11-05,Presente
34572,3951,2025-10-29,Ausente
34573,3951,2025-10-22,Presente
34574,3951,2025-10-15,Presente
34575,3951,2025-10-08,Presente
34576,7470,2025-11-05,Presente
34577,7470,2025-10-29,Ausente
34578,7470,2025-10-22,Presente
34579,7470,2025-10-15,Ausente
34580,7470,2025-10-08,Ausente
34581,9272,2025-11-05,Ausente
34582,9272,2025-10-29,Ausente
34583,9272,2025-10-22,Presente
34584,9272,2025-10-15,Presente
34585,9272,2025-10-08,Presente
34586,763,2025-11-05,Presente
34587,763,2025-10-29,Ausente
34588,763,2025-10-22,Presente
34589,763,2025-10-15,Presente
34590,763,2025-10-08,Ausente
34591,1302,2025-11-05,Presente
34592,1302,2025-10-29,Presente
34593,1302,2025-10-22,Presente
34594,1302,2025-10-15,Presente
34595,1302,2025-10-08,Ausente
34596,8982,2025-11-05,Presente
34597,8982,2025-10-29,Presente
34598,8982,2025-10-22,Presente
34599,8982,2025-10-15,Presente
34600,8982,2025-10-08,Presente
34601,452,2025-11-05,Presente
34602,452,2025-10-29,Presente
34603,452,2025-10-22,Presente
34604,452,2025-10-15,Presente
34605,452,2025-10-08,Presente
34606,5959,2025-11-05,Presente
34607,5959,2025-10-29,Presente
34608,5959,2025-10-22,Ausente
34609,5959,2025-10-15,Ausente
34610,5959,2025-10-08,Ausente
34611,6518,2025-11-05,Presente
34612,6518,2025-10-29,Ausente
34613,6518,2025-10-22,Presente
34614,6518,2025-10-15,Presente
34615,6518,2025-10-08,Ausente
34616,6686,2025-11-05,Presente
34617,6686,2025-10-29,Presente
34618,6686,2025-10-22,Presente
34619,6686,2025-10-15,Presente
34620,6686,2025-10-08,Presente
34621,1547,2025-11-05,Presente
34622,1547,2025-10-29,Presente
34623,1547,2025-10-22,Presente
34624,1547,2025-10-15,Presente
34625,1547,2025-10-08,Presente
34626,8219,2025-11-05,Presente
34627,8219,2025-10-29,Presente
34628,8219,2025-10-22,Presente
34629,8219,2025-10-15,Presente
34630,8219,2025-10-08,Presente
34631,6168,2025-11-05,Ausente
34632,6168,2025-10-29,Presente
34633,6168,2025-10-22,Ausente
34634,6168,2025-10-15,Presente
34635,6168,2025-10-08,Presente
34636,199,2025-11-05,Presente
34637,199,2025-10-29,Presente
34638,199,2025-10-22,Presente
34639,199,2025-10-15,Presente
34640,199,2025-10-08,Presente
34641,3233,2025-11-05,Presente
34642,3233,2025-10-29,Presente
34643,3233,2025-10-22,Ausente
34644,3233,2025-10-15,Presente
34645,3233,2025-10-08,Presente
34646,7046,2025-11-05,Ausente
34647,7046,2025-10-29,Ausente
34648,7046,2025-10-22,Presente
34649,7046,2025-10-15,Presente
34650,7046,2025-10-08,Ausente
34651,2939,2025-11-05,Presente
34652,2939,2025-10-29,Presente
34653,2939,2025-10-22,Ausente
34654,2939,2025-10-15,Presente
34655,2939,2025-10-08,Presente
34656,4112,2025-11-05,Presente
34657,4112,2025-10-29,Presente
34658,4112,2025-10-22,Presente
34659,4112,2025-10-15,Ausente
34660,4112,2025-10-08,Presente
34661,9122,2025-11-05,Presente
34662,9122,2025-10-29,Ausente
34663,9122,2025-10-22,Presente
34664,9122,2025-10-15,Ausente
34665,9122,2025-10-08,Presente
34666,3165,2025-11-05,Presente
34667,3165,2025-10-29,Presente
34668,3165,2025-10-22,Presente
34669,3165,2025-10-15,Presente
34670,3165,2025-10-08,Presente
34671,1311,2025-11-05,Ausente
34672,1311,2025-10-29,Presente
34673,1311,2025-10-22,Ausente
34674,1311,2025-10-15,Ausente
34675,1311,2025-10-08,Presente
34676,5191,2025-11-05,Presente
34677,5191,2025-10-29,Presente
34678,5191,2025-10-22,Presente
34679,5191,2025-10-15,Presente
34680,5191,2025-10-08,Presente
34681,3490,2025-11-05,Presente
34682,3490,2025-10-29,Presente
34683,3490,2025-10-22,Presente
34684,3490,2025-10-15,Presente
34685,3490,2025-10-08,Presente
34686,6671,2025-11-05,Presente
34687,6671,2025-10-29,Presente
34688,6671,2025-10-22,Presente
34689,6671,2025-10-15,Presente
34690,6671,2025-10-08,Presente
34691,4201,2025-11-05,Ausente
34692,4201,2025-10-29,Presente
34693,4201,2025-10-22,Ausente
34694,4201,2025-10-15,Ausente
34695,4201,2025-10-08,Presente
34696,3188,2025-11-05,Presente
34697,3188,2025-10-29,Ausente
34698,3188,2025-10-22,Ausente
34699,3188,2025-10-15,Presente
34700,3188,2025-10-08,Presente
34701,3556,2025-11-05,Ausente
34702,3556,2025-10-29,Ausente
34703,3556,2025-10-22,Presente
34704,3556,2025-10-15,Presente
34705,3556,2025-10-08,Ausente
34706,2544,2025-11-05,Ausente
34707,2544,2025-10-29,Presente
34708,2544,2025-10-22,Presente
34709,2544,2025-10-15,Ausente
34710,2544,2025-10-08,Presente
34711,8332,2025-11-05,Presente
34712,8332,2025-10-29,Presente
34713,8332,2025-10-22,Presente
34714,8332,2025-10-15,Presente
34715,8332,2025-10-08,Presente
34716,711,2025-11-05,Ausente
34717,711,2025-10-29,Presente
34718,711,2025-10-22,Presente
34719,711,2025-10-15,Presente
34720,711,2025-10-08,Presente
34721,6974,2025-11-05,Presente
34722,6974,2025-10-29,Presente
34723,6974,2025-10-22,Presente
34724,6974,2025-10-15,Ausente
34725,6974,2025-10-08,Ausente
34726,5731,2025-11-05,Ausente
34727,5731,2025-10-29,Presente
34728,5731,2025-10-22,Ausente
34729,5731,2025-10-15,Ausente
34730,5731,2025-10-08,Ausente
34731,9546,2025-11-05,Presente
34732,9546,2025-10-29,Presente
34733,9546,2025-10-22,Presente
34734,9546,2025-10-15,Ausente
34735,9546,2025-10-08,Presente
34736,4544,2025-11-05,Presente
34737,4544,2025-10-29,Ausente
34738,4544,2025-10-22,Ausente
34739,4544,2025-10-15,Presente
34740,4544,2025-10-08,Ausente
34741,6539,2025-11-05,Presente
34742,6539,2025-10-29,Presente
34743,6539,2025-10-22,Presente
34744,6539,2025-10-15,Ausente
34745,6539,2025-10-08,Presente
34746,5769,2025-11-05,Presente
34747,5769,2025-10-29,Presente
34748,5769,2025-10-22,Ausente
34749,5769,2025-10-15,Presente
34750,5769,2025-10-08,Presente
34751,1041,2025-11-05,Presente
34752,1041,2025-10-29,Presente
34753,1041,2025-10-22,Presente
34754,1041,2025-10-15,Presente
34755,1041,2025-10-08,Presente
34756,4478,2025-11-05,Presente
34757,4478,2025-10-29,Presente
34758,4478,2025-10-22,Presente
34759,4478,2025-10-15,Presente
34760,4478,2025-10-08,Presente
34761,9270,2025-11-05,Presente
34762,9270,2025-10-29,Presente
34763,9270,2025-10-22,Presente
34764,9270,2025-10-15,Presente
34765,9270,2025-10-08,Presente
34766,4264,2025-11-05,Ausente
34767,4264,2025-10-29,Presente
34768,4264,2025-10-22,Ausente
34769,4264,2025-10-15,Presente
34770,4264,2025-10-08,Ausente
34771,9529,2025-11-05,Presente
34772,9529,2025-10-29,Presente
34773,9529,2025-10-22,Ausente
34774,9529,2025-10-15,Ausente
34775,9529,2025-10-08,Presente
34776,3220,2025-11-05,Presente
34777,3220,2025-10-29,Ausente
34778,3220,2025-10-22,Presente
34779,3220,2025-10-15,Presente
34780,3220,2025-10-08,Presente
34781,728,2025-11-05,Presente
34782,728,2025-10-29,Ausente
34783,728,2025-10-22,Presente
34784,728,2025-10-15,Presente
34785,728,2025-10-08,Presente
34786,1959,2025-11-05,Presente
34787,1959,2025-10-29,Presente
34788,1959,2025-10-22,Presente
34789,1959,2025-10-15,Ausente
34790,1959,2025-10-08,Presente
34791,3402,2025-11-05,Presente
34792,3402,2025-10-29,Presente
34793,3402,2025-10-22,Presente
34794,3402,2025-10-15,Presente
34795,3402,2025-10-08,Ausente
34796,2118,2025-11-05,Presente
34797,2118,2025-10-29,Presente
34798,2118,2025-10-22,Presente
34799,2118,2025-10-15,Presente
34800,2118,2025-10-08,Presente
34801,203,2025-11-05,Ausente
34802,203,2025-10-29,Presente
34803,203,2025-10-22,Presente
34804,203,2025-10-15,Presente
34805,203,2025-10-08,Presente
34806,87,2025-11-05,Ausente
34807,87,2025-10-29,Presente
34808,87,2025-10-22,Presente
34809,87,2025-10-15,Ausente
34810,87,2025-10-08,Presente
34811,6428,2025-11-05,Presente
34812,6428,2025-10-29,Presente
34813,6428,2025-10-22,Presente
34814,6428,2025-10-15,Presente
34815,6428,2025-10-08,Ausente
34816,5,2025-11-05,Presente
34817,5,2025-10-29,Presente
34818,5,2025-10-22,Ausente
34819,5,2025-10-15,Presente
34820,5,2025-10-08,Presente
34821,8202,2025-11-05,Presente
34822,8202,2025-10-29,Presente
34823,8202,2025-10-22,Presente
34824,8202,2025-10-15,Ausente
34825,8202,2025-10-08,Presente
34826,5541,2025-11-05,Presente
34827,5541,2025-10-29,Presente
34828,5541,2025-10-22,Presente
34829,5541,2025-10-15,Presente
34830,5541,2025-10-08,Presente
34831,5489,2025-11-05,Presente
34832,5489,2025-10-29,Presente
34833,5489,2025-10-22,Ausente
34834,5489,2025-10-15,Presente
34835,5489,2025-10-08,Presente
34836,1307,2025-11-05,Ausente
34837,1307,2025-10-29,Presente
34838,1307,2025-10-22,Presente
34839,1307,2025-10-15,Ausente
34840,1307,2025-10-08,Presente
34841,4312,2025-11-05,Ausente
34842,4312,2025-10-29,Presente
34843,4312,2025-10-22,Presente
34844,4312,2025-10-15,Presente
34845,4312,2025-10-08,Presente
34846,669,2025-11-05,Ausente
34847,669,2025-10-29,Presente
34848,669,2025-10-22,Presente
34849,669,2025-10-15,Presente
34850,669,2025-10-08,Presente
34851,5072,2025-11-05,Ausente
34852,5072,2025-10-29,Presente
34853,5072,2025-10-22,Ausente
34854,5072,2025-10-15,Presente
34855,5072,2025-10-08,Ausente
34856,9045,2025-11-05,Presente
34857,9045,2025-10-29,Presente
34858,9045,2025-10-22,Ausente
34859,9045,2025-10-15,Presente
34860,9045,2025-10-08,Presente
34861,1046,2025-11-05,Ausente
34862,1046,2025-10-29,Presente
34863,1046,2025-10-22,Ausente
34864,1046,2025-10-15,Presente
34865,1046,2025-10-08,Presente
34866,6140,2025-11-05,Presente
34867,6140,2025-10-29,Ausente
34868,6140,2025-10-22,Presente
34869,6140,2025-10-15,Presente
34870,6140,2025-10-08,Presente
34871,8991,2025-11-05,Ausente
34872,8991,2025-10-29,Ausente
34873,8991,2025-10-22,Presente
34874,8991,2025-10-15,Presente
34875,8991,2025-10-08,Presente
34876,2462,2025-11-05,Ausente
34877,2462,2025-10-29,Presente
34878,2462,2025-10-22,Presente
34879,2462,2025-10-15,Presente
34880,2462,2025-10-08,Ausente
34881,2822,2025-11-05,Presente
34882,2822,2025-10-29,Ausente
34883,2822,2025-10-22,Ausente
34884,2822,2025-10-15,Presente
34885,2822,2025-10-08,Presente
34886,4336,2025-11-05,Presente
34887,4336,2025-10-29,Presente
34888,4336,2025-10-22,Presente
34889,4336,2025-10-15,Ausente
34890,4336,2025-10-08,Ausente
34891,9988,2025-11-05,Presente
34892,9988,2025-10-29,Presente
34893,9988,2025-10-22,Ausente
34894,9988,2025-10-15,Presente
34895,9988,2025-10-08,Presente
34896,8726,2025-11-05,Ausente
34897,8726,2025-10-29,Presente
34898,8726,2025-10-22,Presente
34899,8726,2025-10-15,Presente
34900,8726,2025-10-08,Presente
34901,2568,2025-11-05,Presente
34902,2568,2025-10-29,Ausente
34903,2568,2025-10-22,Presente
34904,2568,2025-10-15,Presente
34905,2568,2025-10-08,Presente
34906,4436,2025-11-05,Ausente
34907,4436,2025-10-29,Presente
34908,4436,2025-10-22,Ausente
34909,4436,2025-10-15,Presente
34910,4436,2025-10-08,Presente
34911,515,2025-11-05,Presente
34912,515,2025-10-29,Presente
34913,515,2025-10-22,Presente
34914,515,2025-10-15,Presente
34915,515,2025-10-08,Presente
34916,6656,2025-11-05,Presente
34917,6656,2025-10-29,Presente
34918,6656,2025-10-22,Presente
34919,6656,2025-10-15,Presente
34920,6656,2025-10-08,Presente
34921,9752,2025-11-05,Presente
34922,9752,2025-10-29,Presente
34923,9752,2025-10-22,Presente
34924,9752,2025-10-15,Presente
34925,9752,2025-10-08,Presente
34926,958,2025-11-05,Presente
34927,958,2025-10-29,Presente
34928,958,2025-10-22,Presente
34929,958,2025-10-15,Presente
34930,958,2025-10-08,Presente
34931,8007,2025-11-05,Presente
34932,8007,2025-10-29,Presente
34933,8007,2025-10-22,Presente
34934,8007,2025-10-15,Presente
34935,8007,2025-10-08,Presente
34936,3662,2025-11-05,Presente
34937,3662,2025-10-29,Presente
34938,3662,2025-10-22,Ausente
34939,3662,2025-10-15,Presente
34940,3662,2025-10-08,Ausente
34941,5601,2025-11-05,Presente
34942,5601,2025-10-29,Ausente
34943,5601,2025-10-22,Presente
34944,5601,2025-10-15,Presente
34945,5601,2025-10-08,Presente
34946,8023,2025-11-05,Ausente
34947,8023,2025-10-29,Presente
34948,8023,2025-10-22,Ausente
34949,8023,2025-10-15,Presente
34950,8023,2025-10-08,Ausente
34951,4620,2025-11-05,Presente
34952,4620,2025-10-29,Ausente
34953,4620,2025-10-22,Presente
34954,4620,2025-10-15,Ausente
34955,4620,2025-10-08,Ausente
34956,8933,2025-11-05,Presente
34957,8933,2025-10-29,Presente
34958,8933,2025-10-22,Presente
34959,8933,2025-10-15,Presente
34960,8933,2025-10-08,Presente
34961,7203,2025-11-05,Presente
34962,7203,2025-10-29,Presente
34963,7203,2025-10-22,Presente
34964,7203,2025-10-15,Presente
34965,7203,2025-10-08,Presente
34966,3551,2025-11-05,Presente
34967,3551,2025-10-29,Ausente
34968,3551,2025-10-22,Presente
34969,3551,2025-10-15,Ausente
34970,3551,2025-10-08,Ausente
34971,7326,2025-11-05,Presente
34972,7326,2025-10-29,Presente
34973,7326,2025-10-22,Presente
34974,7326,2025-10-15,Presente
34975,7326,2025-10-08,Ausente
34976,6147,2025-11-05,Presente
34977,6147,2025-10-29,Presente
34978,6147,2025-10-22,Presente
34979,6147,2025-10-15,Presente
34980,6147,2025-10-08,Presente
34981,6721,2025-11-05,Presente
34982,6721,2025-10-29,Presente
34983,6721,2025-10-22,Presente
34984,6721,2025-10-15,Ausente
34985,6721,2025-10-08,Presente
34986,1548,2025-11-05,Presente
34987,1548,2025-10-29,Presente
34988,1548,2025-10-22,Presente
34989,1548,2025-10-15,Presente
34990,1548,2025-10-08,Presente
34991,1102,2025-11-05,Presente
34992,1102,2025-10-29,Presente
34993,1102,2025-10-22,Ausente
34994,1102,2025-10-15,Presente
34995,1102,2025-10-08,Presente
34996,6924,2025-11-05,Ausente
34997,6924,2025-10-29,Presente
34998,6924,2025-10-22,Presente
34999,6924,2025-10-15,Presente
35000,6924,2025-10-08,Presente
35001,7693,2025-11-05,Presente
35002,7693,2025-10-29,Presente
35003,7693,2025-10-22,Ausente
35004,7693,2025-10-15,Presente
35005,7693,2025-10-08,Presente
35006,868,2025-11-05,Presente
35007,868,2025-10-29,Presente
35008,868,2025-10-22,Presente
35009,868,2025-10-15,Presente
35010,868,2025-10-08,Presente
35011,5255,2025-11-05,Presente
35012,5255,2025-10-29,Ausente
35013,5255,2025-10-22,Presente
35014,5255,2025-10-15,Ausente
35015,5255,2025-10-08,Presente
35016,4101,2025-11-05,Presente
35017,4101,2025-10-29,Ausente
35018,4101,2025-10-22,Ausente
35019,4101,2025-10-15,Presente
35020,4101,2025-10-08,Presente
35021,7663,2025-11-05,Presente
35022,7663,2025-10-29,Ausente
35023,7663,2025-10-22,Ausente
35024,7663,2025-10-15,Ausente
35025,7663,2025-10-08,Presente
35026,3818,2025-11-05,Ausente
35027,3818,2025-10-29,Presente
35028,3818,2025-10-22,Presente
35029,3818,2025-10-15,Presente
35030,3818,2025-10-08,Presente
35031,7370,2025-11-05,Presente
35032,7370,2025-10-29,Ausente
35033,7370,2025-10-22,Presente
35034,7370,2025-10-15,Presente
35035,7370,2025-10-08,Ausente
35036,6805,2025-11-05,Presente
35037,6805,2025-10-29,Presente
35038,6805,2025-10-22,Presente
35039,6805,2025-10-15,Ausente
35040,6805,2025-10-08,Ausente
35041,1232,2025-11-05,Presente
35042,1232,2025-10-29,Presente
35043,1232,2025-10-22,Presente
35044,1232,2025-10-15,Presente
35045,1232,2025-10-08,Ausente
35046,9979,2025-11-05,Presente
35047,9979,2025-10-29,Presente
35048,9979,2025-10-22,Presente
35049,9979,2025-10-15,Ausente
35050,9979,2025-10-08,Ausente
35051,6968,2025-11-05,Presente
35052,6968,2025-10-29,Presente
35053,6968,2025-10-22,Presente
35054,6968,2025-10-15,Presente
35055,6968,2025-10-08,Ausente
35056,7557,2025-11-05,Presente
35057,7557,2025-10-29,Presente
35058,7557,2025-10-22,Presente
35059,7557,2025-10-15,Ausente
35060,7557,2025-10-08,Presente
35061,9506,2025-11-05,Presente
35062,9506,2025-10-29,Ausente
35063,9506,2025-10-22,Presente
35064,9506,2025-10-15,Presente
35065,9506,2025-10-08,Ausente
35066,1916,2025-11-05,Presente
35067,1916,2025-10-29,Presente
35068,1916,2025-10-22,Ausente
35069,1916,2025-10-15,Presente
35070,1916,2025-10-08,Presente
35071,4170,2025-11-05,Ausente
35072,4170,2025-10-29,Ausente
35073,4170,2025-10-22,Ausente
35074,4170,2025-10-15,Presente
35075,4170,2025-10-08,Ausente
35076,1867,2025-11-05,Ausente
35077,1867,2025-10-29,Presente
35078,1867,2025-10-22,Presente
35079,1867,2025-10-15,Presente
35080,1867,2025-10-08,Presente
35081,9648,2025-11-05,Presente
35082,9648,2025-10-29,Presente
35083,9648,2025-10-22,Presente
35084,9648,2025-10-15,Ausente
35085,9648,2025-10-08,Presente
35086,6912,2025-11-05,Presente
35087,6912,2025-10-29,Ausente
35088,6912,2025-10-22,Presente
35089,6912,2025-10-15,Presente
35090,6912,2025-10-08,Presente
35091,3938,2025-11-05,Presente
35092,3938,2025-10-29,Ausente
35093,3938,2025-10-22,Presente
35094,3938,2025-10-15,Ausente
35095,3938,2025-10-08,Presente
35096,2710,2025-11-05,Presente
35097,2710,2025-10-29,Ausente
35098,2710,2025-10-22,Presente
35099,2710,2025-10-15,Presente
35100,2710,2025-10-08,Presente
35101,7874,2025-11-05,Presente
35102,7874,2025-10-29,Presente
35103,7874,2025-10-22,Presente
35104,7874,2025-10-15,Presente
35105,7874,2025-10-08,Presente
35106,7546,2025-11-05,Presente
35107,7546,2025-10-29,Presente
35108,7546,2025-10-22,Presente
35109,7546,2025-10-15,Presente
35110,7546,2025-10-08,Ausente
35111,9208,2025-11-05,Presente
35112,9208,2025-10-29,Presente
35113,9208,2025-10-22,Presente
35114,9208,2025-10-15,Ausente
35115,9208,2025-10-08,Ausente
35116,9689,2025-11-05,Presente
35117,9689,2025-10-29,Presente
35118,9689,2025-10-22,Ausente
35119,9689,2025-10-15,Presente
35120,9689,2025-10-08,Presente
35121,9061,2025-11-05,Presente
35122,9061,2025-10-29,Presente
35123,9061,2025-10-22,Ausente
35124,9061,2025-10-15,Presente
35125,9061,2025-10-08,Presente
35126,9849,2025-11-05,Presente
35127,9849,2025-10-29,Presente
35128,9849,2025-10-22,Presente
35129,9849,2025-10-15,Presente
35130,9849,2025-10-08,Presente
35131,3255,2025-11-05,Presente
35132,3255,2025-10-29,Presente
35133,3255,2025-10-22,Ausente
35134,3255,2025-10-15,Ausente
35135,3255,2025-10-08,Ausente
35136,8765,2025-11-05,Presente
35137,8765,2025-10-29,Presente
35138,8765,2025-10-22,Presente
35139,8765,2025-10-15,Presente
35140,8765,2025-10-08,Presente
35141,6399,2025-11-05,Presente
35142,6399,2025-10-29,Presente
35143,6399,2025-10-22,Presente
35144,6399,2025-10-15,Presente
35145,6399,2025-10-08,Presente
35146,4657,2025-11-05,Ausente
35147,4657,2025-10-29,Ausente
35148,4657,2025-10-22,Presente
35149,4657,2025-10-15,Presente
35150,4657,2025-10-08,Presente
35151,2279,2025-11-05,Presente
35152,2279,2025-10-29,Ausente
35153,2279,2025-10-22,Presente
35154,2279,2025-10-15,Ausente
35155,2279,2025-10-08,Presente
35156,3454,2025-11-05,Ausente
35157,3454,2025-10-29,Ausente
35158,3454,2025-10-22,Ausente
35159,3454,2025-10-15,Presente
35160,3454,2025-10-08,Presente
35161,2713,2025-11-05,Presente
35162,2713,2025-10-29,Ausente
35163,2713,2025-10-22,Presente
35164,2713,2025-10-15,Ausente
35165,2713,2025-10-08,Presente
35166,6788,2025-11-05,Presente
35167,6788,2025-10-29,Presente
35168,6788,2025-10-22,Ausente
35169,6788,2025-10-15,Presente
35170,6788,2025-10-08,Presente
35171,9881,2025-11-05,Presente
35172,9881,2025-10-29,Presente
35173,9881,2025-10-22,Ausente
35174,9881,2025-10-15,Presente
35175,9881,2025-10-08,Ausente
35176,4986,2025-11-05,Presente
35177,4986,2025-10-29,Presente
35178,4986,2025-10-22,Presente
35179,4986,2025-10-15,Presente
35180,4986,2025-10-08,Presente
35181,4802,2025-11-05,Presente
35182,4802,2025-10-29,Presente
35183,4802,2025-10-22,Presente
35184,4802,2025-10-15,Ausente
35185,4802,2025-10-08,Presente
35186,5488,2025-11-05,Presente
35187,5488,2025-10-29,Presente
35188,5488,2025-10-22,Presente
35189,5488,2025-10-15,Presente
35190,5488,2025-10-08,Ausente
35191,7807,2025-11-05,Ausente
35192,7807,2025-10-29,Ausente
35193,7807,2025-10-22,Presente
35194,7807,2025-10-15,Presente
35195,7807,2025-10-08,Presente
35196,4719,2025-11-05,Presente
35197,4719,2025-10-29,Ausente
35198,4719,2025-10-22,Ausente
35199,4719,2025-10-15,Ausente
35200,4719,2025-10-08,Presente
35201,2143,2025-11-05,Presente
35202,2143,2025-10-29,Presente
35203,2143,2025-10-22,Ausente
35204,2143,2025-10-15,Presente
35205,2143,2025-10-08,Ausente
35206,1191,2025-11-05,Presente
35207,1191,2025-10-29,Presente
35208,1191,2025-10-22,Presente
35209,1191,2025-10-15,Presente
35210,1191,2025-10-08,Presente
35211,8067,2025-11-05,Presente
35212,8067,2025-10-29,Presente
35213,8067,2025-10-22,Ausente
35214,8067,2025-10-15,Ausente
35215,8067,2025-10-08,Presente
35216,4471,2025-11-05,Ausente
35217,4471,2025-10-29,Presente
35218,4471,2025-10-22,Presente
35219,4471,2025-10-15,Presente
35220,4471,2025-10-08,Ausente
35221,616,2025-11-05,Presente
35222,616,2025-10-29,Presente
35223,616,2025-10-22,Presente
35224,616,2025-10-15,Presente
35225,616,2025-10-08,Ausente
